AL,GN,GENE_ID,NCBI_SEQ_ID
 4763    ,104      ,214      ,162148106
 3322    ,105      ,215      ,110677709
 9084    ,105      ,215      ,294678233
 4023    ,105      ,215      ,148251956
  946    ,105      ,215      , 27375612
 2810    ,105      ,215      , 86359678
 5433    ,105      ,215      ,190893954
 6669    ,105      ,215      ,222087908
  822    ,105      ,215      , 21674740
 5756    ,105      ,215      ,209967172
 9739    ,105      ,215      ,302036372
 5210    ,105      ,215      ,183985190
 1380    ,105      ,215      , 32476082
10047    ,105      ,215      ,320449893
    4    ,105      ,215      , 14601206
 5011    ,105      ,215      ,172035209
 4723    ,105      ,215      ,162147202
10625    ,105      ,215      ,340628682
  210    ,105      ,215      , 15610844
10536    ,105      ,215      ,339633700
 7009    ,105      ,215      ,224992120
10304    ,105      ,215      ,338174225
 9818    ,105      ,215      ,304569552
 9256    ,105      ,215      ,297621202
10933    ,105      ,215      ,352683177
  684    ,105      ,215      , 20089322
10747    ,105      ,215      ,344211381
 2382    ,105      ,215      , 55377265
 4231    ,105      ,215      ,148663573
 8878    ,105      ,215      ,292656609
 7151    ,105      ,215      ,225873090
 7286    ,105      ,215      ,226227201
 4062    ,105      ,215      ,148255728
 1001    ,105      ,215      , 27379798
 1288    ,105      ,215      , 31794880
 3867    ,105      ,215      ,121639624
 3288    ,105      ,215      ,110668804
 2676    ,105      ,215      , 76801640
 1528    ,105      ,215      , 33241263
 4479    ,105      ,215      ,154686092
 9870    ,105      ,215      ,305674408
 4262    ,105      ,215      ,150024622
10808    ,105      ,215      ,347536119
 3750    ,105      ,215      ,120437673
 3111    ,105      ,215      ,110636565
 8365    ,105      ,215      ,270308243
 2614    ,105      ,215      , 73748739
  104    ,105      ,215      , 15606903
 5442    ,105      ,215      ,191636927
 9588    ,105      ,215      ,300870788
10208    ,105      ,215      ,337735785
10199    ,105      ,215      ,337735231
 4854    ,105      ,215      ,162453623
 9337    ,105      ,215      ,298735798
 3092    ,105      ,215      ,109948051
 9969    ,105      ,215      ,308173638
 7075    ,105      ,215      ,225620565
 7779    ,105      ,215      ,258507110
 5283    ,105      ,215      ,189219471
 7392    ,105      ,215      ,226313006
  409    ,105      ,215      , 16078738
 7898    ,105      ,215      ,258538298
 2055    ,105      ,215      , 52080282
 2315    ,105      ,215      , 52785659
 2163    ,105      ,215      , 52141687
 1886    ,105      ,215      , 49478383
 6764    ,105      ,215      ,222097246
 9166    ,105      ,215      ,295706231
 4590    ,105      ,215      ,157692359
 8617    ,105      ,215      ,288556930
10141    ,105      ,215      ,328957267
 6743    ,105      ,215      ,222096015
 2186    ,105      ,215      , 52143052
  273    ,105      ,215      , 15673604
 8952    ,105      ,215      ,294500885
 8465    ,105      ,215      ,281492199
 6171    ,106      ,216      ,218688676
 8231    ,106      ,216      ,260867060
  468    ,106      ,216      , 16128855
 4927    ,106      ,216      ,170080546
 7462    ,106      ,216      ,238900146
 8641    ,106      ,216      ,291281891
 7664    ,106      ,216      ,254792088
 5781    ,106      ,216      ,215486018
 8131    ,106      ,216      ,260854179
 7563    ,106      ,216      ,254161002
 8031    ,106      ,216      ,260843138
 9743    ,106      ,216      ,302036490
 6273    ,106      ,216      ,218694361
 2468    ,106      ,216      , 62179482
 8763    ,106      ,216      ,291616892
 4004    ,106      ,216      ,134103804
  792    ,106      ,216      , 21673671
 7300    ,106      ,216      ,226227393
10105    ,106      ,216      ,320451479
 3163    ,106      ,216      ,110638178
 9257    ,106      ,216      ,297621217
  864    ,106      ,216      , 26246914
 5967    ,106      ,216      ,218553474
 6069    ,106      ,216      ,218557796
 1057    ,106      ,216      , 27382491
 3456    ,106      ,216      ,117623072
10341    ,106      ,216      ,338176017
10231    ,106      ,216      ,337736768
 6710    ,106      ,216      ,222094131
 2218    ,106      ,216      , 52144896
 1855    ,106      ,216      , 49476788
 8468    ,106      ,216      ,281492228
 1728    ,106      ,216      , 39937135
 4112    ,106      ,216      ,148258014
 9087    ,106      ,216      ,294678335
 6644    ,106      ,216      ,222086561
 2833    ,106      ,216      , 91209933
 5415    ,106      ,216      ,190892726
 5646    ,106      ,216      ,209963968
 4780    ,106      ,216      ,162148925
10267    ,106      ,216      ,337738289
10686    ,106      ,216      ,340787903
 9452    ,106      ,216      ,300311227
 4409    ,106      ,216      ,152980722
 2925    ,106      ,216      , 94309629
 5622    ,106      ,216      ,197120047
 6396    ,106      ,216      ,218700596
 6475    ,106      ,216      ,218704317
 3407    ,106      ,216      ,110680667
 1780    ,106      ,216      , 45657345
 4871    ,106      ,216      ,162455918
 2584    ,106      ,216      , 73748383
 5926    ,106      ,216      ,217077453
 1949    ,106      ,216      , 49481010
 2122    ,106      ,216      , 52140597
 6806    ,106      ,216      ,222098380
 9603    ,106      ,216      ,300871260
 7085    ,106      ,216      ,225620991
 9609    ,106      ,216      ,300871460
 8430    ,106      ,216      ,281491443
 1479    ,106      ,216      , 33240695
   48    ,106      ,216      , 15605973
 7797    ,106      ,216      ,258507915
 1432    ,106      ,216      , 33239691
 9448    ,106      ,216      ,300310953
 1298    ,106      ,216      , 32471448
 3084    ,106      ,216      ,109947841
 3662    ,106      ,216      ,120434697
 3654    ,106      ,216      ,120434495
 7911    ,106      ,216      ,258538994
 7791    ,106      ,216      ,258507805
 3244    ,106      ,216      ,110667551
 8552    ,106      ,216      ,288554533
 8339    ,106      ,216      ,270307907
 4005    ,106      ,216      ,134103805
 7917    ,106      ,216      ,258539159
10908    ,106      ,216      ,352682678
 8538    ,106      ,216      ,288554087
 7418    ,106      ,216      ,226314848
 6840    ,106      ,216      ,224368345
 5269    ,106      ,216      ,189219055
 3249    ,106      ,216      ,110667610
 4701    ,106      ,216      ,162146535
 5741    ,106      ,216      ,209966416
 5750    ,106      ,216      ,209966808
 1567    ,106      ,216      , 34556881
 3057    ,106      ,216      ,109947300
 3263    ,106      ,216      ,110668362
 1941    ,106      ,216      , 49480378
 2117    ,106      ,216      , 52140407
 8894    ,106      ,216      ,294146699
 6810    ,106      ,216      ,222098610
 2092    ,106      ,216      , 52082023
 4628    ,106      ,216      ,157693869
10006    ,106      ,216      ,308175217
 4523    ,106      ,216      ,154687601
  434    ,106      ,216      , 16080532
 2359    ,106      ,216      , 52787411
 8997    ,106      ,216      ,294501774
 9211    ,106      ,216      ,295707124
 9907    ,106      ,216      ,305676082
 6288    ,107      ,217      ,218695280
10668    ,107      ,217      ,340786690
 9457    ,107      ,217      ,300311294
 4388    ,107      ,217      ,152980466
10390    ,107      ,217      ,339325468
10194    ,107      ,217      ,335055517
 3585    ,107      ,217      ,119897370
 8046    ,107      ,217      ,260844071
 8246    ,107      ,217      ,260868246
 8146    ,107      ,217      ,260855585
 5982    ,107      ,217      ,218554286
 7578    ,107      ,217      ,254161779
 6381    ,107      ,217      ,218699714
 4942    ,107      ,217      ,170081377
  482    ,107      ,217      , 16129675
  876    ,107      ,217      , 26247970
 3470    ,107      ,217      ,117623893
 2847    ,107      ,217      , 91210933
 6084    ,107      ,217      ,218558588
 5796    ,107      ,217      ,215486938
 7679    ,107      ,217      ,254793336
 8657    ,107      ,217      ,291282899
 6186    ,107      ,217      ,218689663
 3367    ,107      ,217      ,110679173
 7477    ,107      ,217      ,238900934
 9077    ,107      ,217      ,294677983
 1037    ,107      ,217      , 27380648
10737    ,107      ,217      ,344210977
 4097    ,107      ,217      ,148256517
 8870    ,107      ,217      ,292655832
 2682    ,107      ,217      , 76801848
 6490    ,107      ,217      ,218705218
 2436    ,107      ,217      , 55379994
 3268    ,107      ,217      ,110668486
10103    ,107      ,217      ,320451414
 3895    ,107      ,217      ,134098578
 1161    ,107      ,217      , 29833364
10605    ,107      ,217      ,340627632
 4205    ,107      ,217      ,148662454
10516    ,107      ,217      ,339632642
 1722    ,107      ,217      , 39936469
 1264    ,107      ,217      , 31793799
 6985    ,107      ,217      ,224990995
  190    ,107      ,217      , 15609751
 5155    ,107      ,217      ,183982102
 4843    ,107      ,217      ,162452628
 5583    ,107      ,217      ,197118372
 7170    ,107      ,217      ,225873756
 4725    ,107      ,217      ,162147243
 5727    ,107      ,217      ,209966088
 2783    ,107      ,217      , 86357812
 5404    ,107      ,217      ,190891876
 6631    ,107      ,217      ,222086050
 3843    ,107      ,217      ,121638501
 2475    ,107      ,217      , 62179922
 8775    ,107      ,217      ,291617247
 8355    ,107      ,217      ,270308068
 7248    ,107      ,217      ,226226691
 8529    ,107      ,217      ,288553677
10135    ,107      ,217      ,328957059
 8484    ,107      ,217      ,281492524
  289    ,107      ,217      , 15673893
 7966    ,107      ,217      ,258539925
 7846    ,107      ,217      ,258508749
 5502    ,107      ,217      ,191638692
 1809    ,107      ,217      , 45658307
 6899    ,107      ,217      ,224370824
 4272    ,107      ,217      ,150024985
10844    ,107      ,217      ,347537312
 4620    ,107      ,217      ,157693298
 3670    ,107      ,217      ,120434969
 9387    ,107      ,217      ,298736935
 3088    ,107      ,217      ,109947952
 4676    ,107      ,217      ,161760548
   95    ,107      ,217      , 15606769
 5073    ,107      ,217      ,172038860
 9719    ,107      ,217      ,302035784
 5030    ,107      ,217      ,172036410
 5310    ,107      ,217      ,189219987
  366    ,107      ,217      , 15899227
 3535    ,107      ,217      ,118431208
  716    ,107      ,217      , 20091717
 3158    ,107      ,217      ,110638045
 2350    ,107      ,217      , 52786773
 2085    ,107      ,217      , 52081397
  635    ,107      ,217      , 16331761
 4514    ,107      ,217      ,154687027
 9998    ,107      ,217      ,308174589
  828    ,107      ,217      , 21674935
10363    ,107      ,217      ,338176746
 9227    ,107      ,217      ,297620271
 9157    ,107      ,217      ,295704482
 8942    ,107      ,217      ,294499151
 1933    ,107      ,217      , 49479942
 2187    ,107      ,217      , 52143093
 6742    ,107      ,217      ,222095974
10246    ,107      ,217      ,337737578
  660    ,107      ,217      , 19703946
 9555    ,107      ,217      ,300870146
 2602    ,107      ,217      , 73748565
 5939    ,107      ,217      ,217077729
 7037    ,107      ,217      ,225619668
 9899    ,107      ,217      ,305675488
 8989    ,107      ,217      ,294501489
 9203    ,107      ,217      ,295706837
 6801    ,107      ,217      ,222098038
  425    ,107      ,217      , 16079947
 1993    ,107      ,217      , 49481700
 1473    ,107      ,217      , 33240514
 7357    ,107      ,217      ,226311191
 2126    ,107      ,217      , 52140935
 6278    ,108      ,218      ,218694724
  473    ,108      ,218      , 16129173
 5972    ,108      ,218      ,218553764
 8136    ,108      ,218      ,260854871
 8236    ,108      ,218      ,260867615
 7568    ,108      ,218      ,254161292
 7467    ,108      ,218      ,238900441
 4932    ,108      ,218      ,170080838
 8036    ,108      ,218      ,260843502
 2486    ,108      ,218      , 62180341
 8646    ,108      ,218      ,291282235
 6480    ,108      ,218      ,218704732
 8772    ,108      ,218      ,291617194
 8876    ,108      ,218      ,292656439
 2705    ,108      ,218      , 76802884
 4674    ,108      ,218      ,161723235
 3989    ,108      ,218      ,134103373
 6385    ,108      ,218      ,218699917
 7669    ,108      ,218      ,254792680
 5786    ,108      ,218      ,215486442
 4659    ,108      ,218      ,161486241
 9515    ,108      ,218      ,300313559
 6074    ,108      ,218      ,218558139
 1118    ,108      ,218      , 29831282
 5906    ,108      ,218      ,217077157
 4234    ,108      ,218      ,150024158
10782    ,108      ,218      ,347535041
 3742    ,108      ,218      ,120437547
 9380    ,108      ,218      ,298736815
 3086    ,108      ,218      ,109947884
 1598    ,108      ,218      , 34557906
 6176    ,108      ,218      ,218689157
10201    ,108      ,218      ,337735304
 4373    ,108      ,218      ,152980314
10429    ,108      ,218      ,339327369
 2986    ,108      ,218      , 94312131
 3575    ,108      ,218      ,119897271
  318    ,108      ,218      , 15897131
 7125    ,108      ,218      ,225872375
 3461    ,108      ,218      ,117623428
 2838    ,108      ,218      , 91210431
10711    ,108      ,218      ,340789094
10547    ,108      ,218      ,340625537
 8522    ,108      ,218      ,288553613
10458    ,108      ,218      ,339630582
 9692    ,108      ,218      ,301055973
 1896    ,108      ,218      , 49478647
 2133    ,108      ,218      , 52141036
 6794    ,108      ,218      ,222097912
 7366    ,108      ,218      ,226311388
   79    ,108      ,218      , 15606498
 5076    ,108      ,218      ,172038889
 4648    ,108      ,218      ,161344763
 8982    ,108      ,218      ,294501423
